callid,agentid,customerid,pickedup,duration,productsold
1152,10,716,1,134,1
1153,3,541,1,104,1
1154,10,503,1,241,0
1155,0,19,1,77,1
1156,9,217,1,222,0
1157,2,930,1,188,0
1158,5,973,1,151,0
1159,8,643,1,157,0
1160,7,510,0,0,0
1161,9,136,1,243,0
1162,1,527,1,130,0
1163,3,900,1,181,0
1164,5,785,1,144,1
1165,9,847,0,0,0
1166,9,820,0,0,0
1167,5,843,1,164,0
1168,7,615,0,0,0
1169,6,725,1,184,0
1170,3,795,1,148,0
1171,9,136,1,183,1
1172,10,307,1,199,0
1173,3,666,1,96,0
1174,5,411,1,153,0
1175,7,808,1,271,0
1176,6,828,1,184,0
1177,7,66,1,188,0
1178,1,21,0,0,0
1179,9,662,1,158,0
1180,1,280,1,187,0
1181,8,902,0,0,0
1182,6,304,1,180,1
1183,6,778,0,0,0
1184,7,537,1,201,1
1185,4,16,1,190,0
1186,3,504,0,0,0
1187,5,306,1,174,0
1188,7,289,1,269,0
1189,3,470,1,216,1
1190,8,498,1,271,0
1191,0,663,0,0,0
1192,10,925,1,246,0
1193,1,560,0,0,0
1194,5,646,1,191,0
1195,2,671,1,192,0
1196,2,298,0,0,0
1197,0,948,1,70,1
1198,3,950,1,134,0
1199,0,29,1,193,0
1200,6,635,1,129,0
1201,10,782,0,0,0
1202,3,602,1,104,1
1203,7,468,1,253,1
1204,9,798,0,0,0
1205,8,799,0,0,0
1206,6,595,0,0,0
1207,7,364,1,178,0
1208,3,667,1,218,1
1209,7,151,0,0,0
1210,0,766,1,197,1
1211,9,505,1,206,0
1212,2,25,1,170,1
1213,4,229,1,215,0
1214,5,276,1,135,0
1215,2,295,1,182,0
1216,5,969,1,262,0
1217,7,89,1,180,0
1218,4,97,1,143,0
1219,4,470,0,0,0
1220,2,717,1,252,1
1221,6,19,1,113,1
1222,0,562,1,120,0
1223,8,500,1,158,0
1224,5,425,1,130,0
1225,10,366,1,109,0
1226,9,823,1,177,0
1227,4,252,1,266,1
1228,2,14,1,158,0
1229,10,486,0,0,0
1230,10,284,1,284,0
1231,5,746,0,0,0
1232,6,330,0,0,0
1233,0,143,1,113,1
1234,5,227,1,184,1
1235,3,405,1,159,0
1236,2,479,1,216,0
1237,5,71,0,0,0
1238,10,986,1,147,0
1239,10,497,1,170,0
1240,4,690,0,0,0
1241,3,242,0,0,0
1242,7,682,1,187,0
1243,9,246,0,0,0
1244,5,271,1,236,1
1245,6,429,1,144,1
1246,6,652,1,205,1
1247,7,261,1,165,0
1248,2,669,1,248,0
1249,7,110,0,0,0
1250,2,561,1,112,0
1251,0,144,0,0,0
1252,8,112,0,0,0
1253,4,935,1,239,1
1254,6,731,1,216,0
1255,3,570,1,200,1
1256,2,696,0,0,0
1257,9,291,0,0,0
1258,0,608,1,146,0
1259,0,811,1,288,1
1260,2,937,1,161,0
1261,0,667,1,179,1
1262,6,636,1,174,1
1263,5,918,0,0,0
1264,0,103,0,0,0
1265,4,690,1,257,0
1266,4,404,1,236,1
1267,4,625,1,180,0
1268,6,107,1,180,0
1269,9,487,0,0,0
1270,4,822,0,0,0
1271,0,173,0,0,0
1272,7,738,1,150,0
1273,5,530,1,153,1
1274,1,765,1,89,0
1275,9,614,1,230,0
1276,10,967,0,0,0
1277,7,174,1,116,0
1278,6,284,1,171,1
1279,0,44,1,164,0
1280,10,685,1,175,0
1281,10,779,1,151,1
1282,4,425,1,231,0
1283,3,549,1,190,0
1284,6,414,0,0,0
1285,0,256,1,203,0
1286,8,697,1,214,0
1287,2,846,0,0,0
1288,9,604,1,153,0
1289,9,254,1,96,0
1290,10,987,0,0,0
1291,3,871,0,0,0
1292,3,128,1,168,0
1293,9,202,0,0,0
1294,9,940,1,224,1
1295,2,767,0,0,0
1296,7,228,1,102,0
1297,3,125,1,114,1
1298,7,255,1,148,0
1299,9,872,1,126,0
1300,7,650,1,207,0
1301,4,173,0,0,0
1302,2,837,0,0,0
1303,10,625,0,0,0
1304,9,310,1,96,0
1305,9,690,0,0,0
1306,4,1,0,0,0
1307,1,714,1,201,0
1308,4,127,1,163,0
1309,7,994,1,141,0
1310,1,112,1,143,0
1311,5,302,1,88,0
1312,2,747,1,246,0
1313,6,930,1,100,1
1314,6,634,1,124,0
1315,6,92,1,232,0
1316,2,377,1,163,1
1317,7,752,0,0,0
1318,2,993,0,0,0
1319,6,463,1,220,1
1320,9,91,1,232,0
1321,4,737,1,146,0
1322,4,941,1,182,0
1323,3,402,0,0,0
1324,4,83,0,0,0
1325,5,328,0,0,0
1326,6,2,0,0,0
1327,4,287,1,213,0
1328,10,181,1,167,0
1329,8,960,1,206,1
1330,2,539,0,0,0
1331,5,783,1,232,1
1332,1,252,0,0,0
1333,2,296,0,0,0
1334,4,135,0,0,0
1335,8,199,1,186,0
1336,5,835,1,99,0
1337,5,303,0,0,0
1338,2,233,1,241,1
1339,5,304,1,185,1
1340,1,257,0,0,0
1341,10,513,1,228,0
1342,1,591,0,0,0
1343,4,41,1,221,0
1344,2,280,0,0,0
1345,4,394,1,211,0
1346,4,829,1,201,0
1347,1,252,1,139,0
1348,5,862,1,214,1
1349,5,642,1,263,0
1350,1,678,1,245,0
1351,1,461,0,0,0
1352,3,760,0,0,0
1353,7,890,0,0,0
1354,1,808,0,0,0
1355,5,426,1,220,0
1356,6,932,1,199,0
1357,3,587,1,165,0
1358,8,46,1,171,1
1359,6,522,0,0,0
1360,6,482,1,121,0
1361,2,368,1,197,0
1362,6,634,1,212,0
1363,10,929,0,0,0
1364,8,609,0,0,0
1365,9,584,1,148,0
1366,3,459,0,0,0
1367,7,192,1,149,0
1368,2,943,1,216,1
1369,8,719,1,206,0
1370,1,296,0,0,0
1371,5,220,0,0,0
1372,8,831,1,114,1
1373,0,58,1,270,0
1374,3,294,1,161,0
1375,8,434,0,0,0
1376,7,953,0,0,0
1377,10,492,1,121,0
1378,3,604,1,125,0
1379,2,586,1,135,1
1380,7,712,1,232,0
1381,7,661,0,0,0
1382,2,428,1,264,1
1383,10,660,1,197,0
1384,3,476,1,210,1
1385,5,333,0,0,0
1386,7,971,1,143,0
1387,6,414,1,146,0
1388,4,56,1,239,0
1389,9,926,1,109,0
1390,3,897,0,0,0
1391,8,733,0,0,0
1392,7,285,1,12,0
1393,0,745,1,154,1
1394,2,236,0,0,0
1395,1,819,1,100,0
1396,6,606,1,108,1
1397,4,227,0,0,0
1398,1,326,1,186,0
1399,6,34,0,0,0
1400,0,641,0,0,0
1401,1,125,1,148,0
1402,9,981,1,144,0
1403,7,104,1,149,0
1404,1,465,0,0,0
1405,2,856,0,0,0
1406,5,575,1,150,0
1407,8,270,1,139,0
1408,0,493,1,156,0
1409,10,200,0,0,0
1410,8,534,1,142,0
1411,10,419,1,248,0
1412,7,46,1,118,0
1413,2,481,1,235,0
1414,3,125,1,118,0
1415,6,611,1,209,0
1416,9,153,1,123,1
1417,9,885,1,217,0
1418,10,713,1,119,0
1419,8,831,1,239,0
1420,8,573,0,0,0
1421,3,688,0,0,0
1422,3,129,1,236,0
1423,10,115,0,0,0
1424,10,905,1,190,1
1425,1,642,1,184,0
1426,8,29,1,219,0
1427,6,590,1,203,0
1428,1,801,1,152,0
1429,0,666,1,213,1
1430,0,698,0,0,0
1431,4,768,1,123,1
1432,10,200,1,195,1
1433,6,626,1,216,0
1434,4,659,0,0,0
1435,1,329,1,145,0
1436,4,967,0,0,0
1437,9,793,1,98,0
1438,2,899,1,166,0
1439,1,379,1,161,0
1440,2,382,1,261,0
1441,5,307,0,0,0
1442,9,639,0,0,0
1443,7,750,1,154,0
1444,8,14,1,95,1
1445,1,456,1,175,1
1446,9,931,1,125,1
1447,10,786,1,285,0
1448,2,117,0,0,0
1449,6,704,1,163,0
1450,5,859,0,0,0
1451,2,357,0,0,0
1452,2,504,1,125,0
1453,3,310,1,177,1
1454,10,279,1,251,0
1455,4,221,1,151,0
1456,9,776,1,234,1
1457,4,7,1,164,0
1458,1,427,1,223,1
1459,3,874,0,0,0
1460,9,463,1,195,0
1461,5,987,0,0,0
1462,2,890,1,180,0
1463,0,731,1,180,0
1464,0,200,1,209,0
1465,8,101,1,114,1
1466,10,803,1,97,0
1467,7,83,1,143,0
1468,10,138,1,209,0
1469,5,76,1,139,0
1470,10,80,1,155,0
1471,10,466,1,215,1
1472,9,826,0,0,0
1473,3,268,1,132,0
1474,7,751,1,154,0
1475,1,508,1,145,0
1476,0,468,1,238,0
1477,5,673,1,156,0
1478,0,166,1,157,0
1479,10,543,1,154,1
1480,9,168,1,98,0
1481,10,546,1,183,1
1482,7,814,1,124,0
1483,6,489,1,199,0
1484,6,1000,1,171,0
1485,5,721,1,231,1
1486,6,38,1,248,0
1487,0,744,0,0,0
1488,9,464,1,148,0
1489,2,198,1,101,0
1490,7,450,1,200,0
1491,8,803,0,0,0
1492,6,122,1,143,1
1493,2,767,1,128,0
1494,5,191,0,0,0
1495,6,47,1,206,0
1496,2,215,1,315,0
1497,6,845,1,221,0
1498,9,28,1,192,0
1499,3,569,0,0,0
1500,6,77,0,0,0
1501,7,954,0,0,0
1502,3,733,0,0,0
1503,3,724,0,0,0
1504,5,107,0,0,0
1505,4,314,1,108,1
1506,0,601,0,0,0
1507,2,81,1,155,0
1508,7,782,0,0,0
1509,1,985,1,312,1
1510,0,38,1,177,0
1511,10,735,0,0,0
1512,5,235,1,171,0
1513,7,726,1,162,0
1514,6,293,1,191,0
1515,4,1000,0,0,0
1516,10,973,0,0,0
1517,0,758,1,177,1
1518,3,172,0,0,0
1519,2,843,1,187,0
1520,1,631,0,0,0
1521,3,696,0,0,0
1522,6,447,1,232,0
1523,6,646,0,0,0
1524,4,825,0,0,0
1525,2,302,1,160,0
1526,8,393,1,132,1
1527,2,105,0,0,0
1528,4,176,0,0,0
1529,1,810,0,0,0
1530,1,743,1,140,1
1531,0,428,1,199,1
1532,0,628,1,212,0
1533,6,493,1,142,1
1534,4,703,0,0,0
1535,10,189,0,0,0
1536,10,543,0,0,0
1537,2,765,1,200,0
1538,10,509,1,109,0
1539,0,495,0,0,0
1540,3,208,1,133,0
1541,10,77,1,131,0
1542,2,810,1,183,0
1543,0,538,1,280,0
1544,2,153,0,0,0
1545,5,374,1,178,0
1546,7,793,1,204,0
1547,0,355,0,0,0
1548,6,529,1,227,1
1549,9,39,0,0,0
1550,7,308,1,207,1
1551,1,624,0,0,0
1552,5,699,1,220,1
1553,4,742,1,119,0
1554,0,132,0,0,0
1555,10,462,0,0,0
1556,3,109,1,221,0
1557,7,283,0,0,0
1558,4,526,0,0,0
1559,7,684,0,0,0
1560,10,841,1,119,0
1561,7,517,1,182,1
1562,2,637,1,83,1
1563,1,112,1,215,0
1564,2,554,1,117,0
1565,2,408,1,203,1
1566,3,32,0,0,0
1567,0,563,0,0,0
1568,10,47,0,0,0
1569,5,755,0,0,0
1570,8,678,0,0,0
1571,0,265,0,0,0
1572,4,171,0,0,0
1573,7,189,0,0,0
1574,2,631,0,0,0
1575,0,261,0,0,0
1576,9,438,1,224,0
1577,9,500,1,226,1
1578,8,256,0,0,0
1579,9,996,1,155,1
1580,0,215,1,244,0
1581,5,423,1,94,0
1582,0,407,1,177,1
1583,9,316,0,0,0
1584,4,172,1,210,0
1585,9,186,1,183,0
1586,0,544,1,289,0
1587,0,8,1,163,0
1588,9,161,1,305,0
1589,3,775,1,107,0
1590,9,838,1,190,1
1591,0,148,0,0,0
1592,4,3,0,0,0
1593,9,794,1,217,0
1594,8,724,1,211,0
1595,8,951,0,0,0
1596,3,526,1,240,0
1597,6,673,1,189,1
1598,8,457,0,0,0
1599,10,44,1,209,1
1600,8,843,1,144,1
1601,1,305,1,129,1
1602,6,140,0,0,0
1603,0,203,1,129,1
1604,2,296,1,174,0
1605,9,204,0,0,0
1606,2,382,0,0,0
1607,4,425,1,147,0
1608,10,201,1,162,0
1609,0,489,1,153,0
1610,8,742,0,0,0
1611,2,600,0,0,0
1612,3,10,1,212,0
1613,2,508,1,253,0
1614,8,741,0,0,0
1615,4,997,1,207,0
1616,7,773,0,0,0
1617,6,445,1,264,1
1618,2,984,1,127,0
1619,5,323,1,158,0
1620,3,44,0,0,0
1621,2,686,1,170,0
1622,6,94,1,168,0
1623,5,512,1,142,1
1624,9,389,0,0,0
1625,7,88,1,223,0
1626,5,338,1,191,0
1627,6,745,0,0,0
1628,0,940,1,156,0
1629,3,897,1,136,0
1630,9,288,1,237,0
1631,3,380,0,0,0
1632,9,27,1,117,0
1633,8,104,1,148,0
1634,0,709,1,172,1
1635,10,881,1,122,1
1636,8,847,1,207,0
1637,4,633,1,174,0
1638,6,816,1,189,1
1639,7,797,0,0,0
1640,6,425,0,0,0
1641,10,87,1,198,1
1642,3,7,0,0,0
1643,8,349,1,234,1
1644,9,807,1,80,0
1645,6,524,1,171,0
1646,6,797,1,228,0
1647,8,582,1,184,0
1648,7,42,0,0,0
1649,7,908,1,169,1
1650,9,541,1,121,0
1651,7,231,0,0,0
1652,8,718,1,157,0
1653,8,414,0,0,0
1654,7,939,1,256,0
1655,6,529,0,0,0
1656,7,576,1,113,0
1657,7,753,0,0,0
1658,6,535,1,216,1
1659,5,357,1,206,1
1660,7,818,0,0,0
1661,8,155,0,0,0
1662,0,826,0,0,0
1663,7,21,0,0,0
1664,0,81,0,0,0
1665,1,885,0,0,0
1666,10,280,1,176,1
1667,8,142,1,231,0
1668,2,481,1,206,1
1669,7,767,0,0,0
1670,4,595,1,220,0
1671,0,287,0,0,0
1672,2,194,1,123,0
1673,1,6,0,0,0
1674,10,567,0,0,0
1675,7,971,0,0,0
1676,6,525,1,162,0
1677,9,573,1,162,0
1678,8,866,0,0,0
1679,9,581,1,141,0
1680,9,451,1,248,0
1681,4,685,1,221,1
1682,4,458,1,164,0
1683,10,924,0,0,0
1684,5,51,1,247,0
1685,9,287,0,0,0
1686,5,370,1,194,0
1687,6,819,1,257,1
1688,5,336,1,228,0
1689,3,297,1,146,1
1690,8,502,1,220,0
1691,2,436,1,205,0
1692,10,832,1,176,1
1693,6,372,1,266,0
1694,0,242,0,0,0
1695,1,729,1,246,1
1696,9,713,1,134,0
1697,2,347,0,0,0
1698,3,736,1,144,0
1699,1,100,1,156,0
1700,3,358,0,0,0
1701,0,513,1,166,1
1702,1,212,1,176,0
1703,10,629,1,216,0
1704,5,221,0,0,0
1705,5,882,1,123,0
1706,1,161,1,183,0
1707,9,316,0,0,0
1708,3,817,1,240,1
1709,6,486,1,162,1
1710,8,119,1,185,0
1711,3,927,1,247,0
1712,5,814,1,197,0
1713,2,710,1,157,0
1714,4,301,1,260,1
1715,1,788,1,227,0
1716,5,621,1,245,0
1717,7,403,1,161,0
1718,8,603,1,199,0
1719,3,341,1,87,0
1720,9,638,1,115,0
1721,4,155,1,148,0
1722,7,841,1,184,1
1723,10,749,1,191,0
1724,9,529,1,217,0
1725,1,715,1,184,0
1726,9,839,0,0,0
1727,0,429,1,168,0
1728,8,308,1,191,0
1729,0,243,0,0,0
1730,1,722,1,104,1
1731,3,319,1,177,0
1732,5,952,0,0,0
1733,5,599,1,198,0
1734,8,732,1,194,1
1735,8,826,0,0,0
1736,9,950,1,255,1
1737,5,743,1,114,0
1738,8,713,1,186,0
1739,6,957,0,0,0
1740,9,1000,0,0,0
1741,5,456,1,189,0
1742,0,329,1,116,1
1743,6,65,0,0,0
1744,10,689,0,0,0
1745,8,678,1,177,0
1746,5,611,1,221,1
1747,7,693,1,133,1
1748,4,155,1,208,0
1749,0,199,0,0,0
1750,3,26,1,125,0
1751,9,886,1,230,1
1752,0,33,1,118,0
1753,0,108,1,258,0
1754,8,543,1,190,0
1755,10,560,0,0,0
1756,4,110,1,204,0
1757,2,341,0,0,0
1758,7,830,1,216,0
1759,7,435,0,0,0
1760,0,857,1,205,0
1761,7,114,1,290,0
1762,6,865,1,134,1
1763,8,312,1,153,0
1764,3,462,0,0,0
1765,4,971,1,147,0
1766,10,939,1,130,1
1767,7,121,0,0,0
1768,9,136,1,307,0
1769,6,975,0,0,0
1770,4,762,0,0,0
1771,8,23,1,228,0
1772,0,263,1,223,0
1773,2,882,1,303,0
1774,0,210,1,141,1
1775,5,11,1,197,1
1776,9,609,1,105,0
1777,9,14,1,184,1
1778,6,551,1,169,0
1779,8,70,1,185,0
1780,3,401,0,0,0
1781,7,864,0,0,0
1782,1,647,1,144,0
1783,8,62,1,192,0
1784,9,2,1,210,1
1785,3,984,0,0,0
1786,9,812,1,207,0
1787,8,805,1,131,0
1788,0,900,1,167,0
1789,10,486,1,177,1
1790,4,491,0,0,0
1791,1,587,1,159,0
1792,7,664,0,0,0
1793,0,250,1,167,1
1794,3,372,1,252,0
1795,0,174,1,216,1
1796,2,223,1,116,0
1797,7,227,0,0,0
1798,1,911,1,113,1
1799,1,880,1,192,0
1800,8,782,1,258,0
1801,0,339,0,0,0
1802,5,598,1,127,1
1803,4,991,0,0,0
1804,5,769,0,0,0
1805,9,95,0,0,0
1806,6,305,1,263,1
1807,10,813,1,132,1
1808,2,525,0,0,0
1809,6,383,0,0,0
1810,1,149,1,153,1
1811,2,220,1,161,0
1812,5,891,1,196,0
1813,4,643,0,0,0
1814,10,762,1,136,0
1815,4,949,0,0,0
1816,7,384,0,0,0
1817,7,699,1,215,0
1818,8,510,1,107,0
1819,3,941,0,0,0
1820,4,233,1,200,1
1821,5,764,1,192,0
1822,0,281,1,141,0
1823,7,328,1,133,1
1824,3,813,1,281,1
1825,0,483,0,0,0
1826,7,668,1,156,0
1827,10,688,0,0,0
1828,6,692,0,0,0
1829,10,519,1,214,1
1830,0,420,1,179,0
1831,3,22,0,0,0
1832,6,519,1,271,0
1833,7,641,1,220,0
1834,6,559,1,253,0
1835,0,957,0,0,0
1836,6,893,1,112,1
1837,1,942,1,130,1
1838,8,610,0,0,0
1839,8,117,1,219,0
1840,8,290,1,142,1
1841,4,337,1,115,0
1842,7,5,0,0,0
1843,5,815,1,231,0
1844,9,679,1,232,0
1845,9,584,1,99,0
1846,8,781,1,168,1
1847,10,170,0,0,0
1848,9,174,0,0,0
1849,1,670,1,138,0
1850,2,495,1,147,0
1851,6,188,1,120,1
1852,2,601,0,0,0
1853,7,296,0,0,0
1854,9,987,0,0,0
1855,4,731,1,196,0
1856,2,57,1,214,0
1857,6,536,1,161,0
1858,6,151,1,212,1
1859,10,100,1,42,0
1860,7,974,1,104,0
1861,10,631,1,212,0
1862,1,694,1,185,0
1863,7,215,1,188,0
1864,5,531,1,269,0
1865,4,459,1,163,0
1866,8,210,1,201,0
1867,10,769,1,241,0
1868,8,367,1,207,0
1869,5,492,1,92,0
1870,10,724,0,0,0
1871,0,745,1,120,1
1872,6,493,1,203,0
1873,5,855,1,239,0
1874,10,288,0,0,0
1875,10,318,0,0,0
1876,10,458,1,185,0
1877,3,842,1,239,0
1878,6,889,1,132,0
1879,7,499,0,0,0
1880,7,40,1,176,0
1881,6,470,1,186,0
1882,4,302,1,188,0
1883,0,236,1,130,1
1884,7,444,1,170,1
1885,1,710,1,239,1
1886,6,574,1,118,0
1887,8,513,1,169,0
1888,0,954,1,159,0
1889,6,702,0,0,0
1890,4,4,1,180,0
1891,2,448,0,0,0
1892,5,740,1,166,0
1893,2,786,1,124,0
1894,8,282,1,194,1
1895,3,985,1,217,0
1896,6,589,1,175,0
1897,3,229,1,144,1
1898,6,358,1,191,1
1899,6,114,0,0,0
1900,1,280,0,0,0
1901,5,65,1,143,0
1902,6,972,0,0,0
1903,6,384,1,256,0
1904,8,832,1,226,0
1905,5,579,1,204,1
1906,3,10,1,163,0
1907,2,935,1,47,0
1908,9,316,1,191,0
1909,3,369,1,136,0
1910,10,959,0,0,0
1911,8,527,1,142,1
1912,3,834,1,220,1
1913,2,969,1,77,0
1914,3,451,0,0,0
1915,3,945,1,203,0
1916,3,961,0,0,0
1917,7,793,1,189,1
1918,7,409,1,234,1
1919,5,696,0,0,0
1920,0,28,1,193,0
1921,5,905,1,186,0
1922,7,240,1,201,0
1923,9,415,0,0,0
1924,4,743,0,0,0
1925,4,900,0,0,0
1926,9,876,1,190,1
1927,4,896,1,141,0
1928,2,207,0,0,0
1929,7,846,1,101,0
1930,8,195,1,270,0
1931,6,99,1,165,1
1932,5,157,1,182,0
1933,7,144,0,0,0
1934,2,417,1,160,0
1935,7,858,1,190,0
1936,9,884,1,166,1
1937,7,965,1,164,0
1938,6,515,0,0,0
1939,2,854,0,0,0
1940,3,117,0,0,0
1941,5,694,1,184,0
1942,9,557,0,0,0
1943,1,140,1,246,0
1944,3,973,1,93,0
1945,6,373,1,193,1
1946,2,233,0,0,0
1947,5,326,1,217,1
1948,0,357,1,156,0
1949,7,798,1,182,1
1950,0,228,1,181,0
1951,5,376,1,120,1
1952,9,906,1,207,0
1953,10,48,1,218,1
1954,7,913,1,36,0
1955,7,474,0,0,0
1956,5,596,1,173,0
1957,4,312,1,175,0
1958,5,621,1,158,0
1959,1,427,1,174,0
1960,3,361,0,0,0
1961,2,68,0,0,0
1962,9,695,1,142,0
1963,7,488,1,193,0
1964,8,918,1,224,0
1965,7,911,1,173,0
1966,9,2,1,253,0
1967,10,337,1,161,1
1968,7,224,1,156,0
1969,10,753,0,0,0
1970,4,381,1,194,0
1971,8,482,0,0,0
1972,0,471,0,0,0
1973,2,917,1,157,0
1974,2,246,1,215,0
1975,7,216,0,0,0
1976,10,569,0,0,0
1977,10,729,0,0,0
1978,2,154,1,168,1
1979,10,285,1,82,1
1980,8,605,1,148,0
1981,0,240,0,0,0
1982,8,169,0,0,0
1983,6,289,1,243,0
1984,5,722,1,81,0
1985,6,597,1,270,0
1986,5,574,1,195,0
1987,8,186,1,195,1
1988,2,641,1,225,1
1989,5,252,0,0,0
1990,6,689,1,133,0
1991,5,195,1,180,0
1992,7,385,1,111,0
1993,6,346,1,118,0
1994,9,466,1,230,0
1995,4,494,1,172,1
1996,9,833,1,220,0
1997,5,503,1,207,0
1998,3,341,0,0,0
1999,1,116,1,199,0
2000,0,59,0,0,0
2001,3,829,0,0,0
2002,9,706,1,142,1
2003,4,33,1,123,0
2004,4,647,1,114,1
2005,7,914,1,210,0
2006,3,990,1,133,0
2007,7,925,0,0,0
2008,5,390,1,181,0
2009,7,565,0,0,0
2010,3,740,1,222,1
2011,9,830,1,203,0
2012,4,877,1,200,1
2013,1,510,1,184,1
2014,10,997,0,0,0
2015,0,424,1,165,0
2016,6,247,0,0,0
2017,5,697,1,241,0
2018,4,771,1,99,0
2019,9,417,1,102,0
2020,1,17,1,180,0
2021,10,426,1,203,0
2022,7,689,1,217,1
2023,1,711,1,131,0
2024,0,723,1,165,1
2025,2,240,1,158,0
2026,5,400,0,0,0
2027,0,71,1,226,0
2028,0,150,1,224,1
2029,0,146,0,0,0
2030,0,192,1,138,0
2031,8,270,1,124,1
2032,8,979,1,113,1
2033,8,189,0,0,0
2034,5,357,1,174,0
2035,9,341,1,203,0
2036,10,720,1,224,1
2037,9,869,1,151,1
2038,1,617,1,103,1
2039,2,984,1,134,0
2040,4,753,1,155,0
2041,8,127,0,0,0
2042,0,505,1,215,1
2043,2,614,0,0,0
2044,2,901,1,189,0
2045,10,390,1,174,1
2046,9,57,1,220,0
2047,3,268,1,233,0
2048,4,943,1,280,1
2049,0,421,1,188,0
2050,9,795,0,0,0
2051,2,716,1,128,1
2052,4,96,0,0,0
2053,6,360,1,164,0
2054,2,366,1,271,0
2055,4,946,1,102,1
2056,2,898,1,151,0
2057,10,847,1,176,0
2058,7,251,0,0,0
2059,3,206,1,191,0
2060,8,537,1,110,0
2061,8,737,1,213,0
2062,5,132,1,119,0
2063,6,899,1,227,1
2064,7,134,1,191,0
2065,4,446,0,0,0
2066,6,52,0,0,0
2067,7,143,1,118,0
2068,7,464,1,243,0
2069,1,263,0,0,0
2070,3,603,0,0,0
2071,8,193,0,0,0
2072,2,627,1,199,0
2073,0,436,1,146,0
2074,4,460,1,166,0
2075,3,118,0,0,0
2076,3,868,0,0,0
2077,5,8,1,193,0
2078,0,505,1,159,0
2079,2,823,1,159,0
2080,0,264,1,170,1
2081,9,88,1,231,1
2082,0,796,1,172,0
2083,5,745,0,0,0
2084,10,424,1,188,0
2085,9,52,1,199,0
2086,1,692,1,161,1
2087,8,355,1,148,1
2088,9,94,1,174,0
2089,3,307,1,290,0
2090,10,484,0,0,0
2091,6,821,1,166,1
2092,5,238,1,211,1
2093,0,457,1,222,1
2094,6,32,0,0,0
2095,9,897,1,180,0
2096,7,201,1,200,0
2097,3,831,0,0,0
2098,7,542,0,0,0
2099,9,783,1,212,1
2100,3,541,0,0,0
2101,7,207,1,82,0
2102,0,981,0,0,0
2103,7,934,1,93,0
2104,4,718,1,193,0
2105,9,638,0,0,0
2106,1,814,1,182,0
2107,9,777,1,178,0
2108,8,562,0,0,0
2109,2,740,1,170,0
2110,0,993,1,250,0
2111,10,480,1,64,1
2112,1,669,1,209,1
2113,0,232,0,0,0
2114,2,968,1,100,0
2115,9,523,1,183,0
2116,2,619,1,204,1
2117,3,91,1,171,0
2118,9,938,1,161,0
2119,6,908,0,0,0
2120,1,382,1,236,0
2121,6,43,0,0,0
2122,5,222,1,187,1
2123,6,212,1,172,0
2124,7,329,1,181,0
2125,9,512,1,220,0
2126,10,116,1,156,1
2127,10,265,0,0,0
2128,10,301,0,0,0
2129,1,293,1,128,0
2130,4,806,1,204,0
2131,10,961,1,204,0
2132,3,594,1,178,0
2133,0,369,1,217,0
2134,0,182,0,0,0
2135,9,258,0,0,0
2136,4,990,1,210,0
2137,3,748,1,212,0
2138,9,634,1,113,0
2139,4,230,1,109,0
2140,5,248,1,205,0
2141,5,337,0,0,0
2142,8,312,1,181,0
2143,10,597,0,0,0
2144,2,855,1,159,1
2145,0,981,1,130,0
2146,1,974,0,0,0
2147,4,969,1,255,0
2148,6,397,1,168,0
2149,0,264,0,0,0
2150,1,657,0,0,0
2151,6,879,1,131,0
2152,10,389,1,199,1
2153,7,235,1,173,0
2154,2,306,1,194,1
2155,10,939,0,0,0
2156,6,288,1,151,0
2157,3,224,1,184,0
2158,4,174,1,125,0
2159,6,53,1,85,1
2160,0,3,1,230,0
2161,9,30,0,0,0
2162,2,709,0,0,0
2163,6,539,1,151,1
2164,10,710,0,0,0
2165,2,735,0,0,0
2166,9,764,0,0,0
2167,8,576,1,257,0
2168,9,927,1,119,0
2169,1,998,0,0,0
2170,9,383,0,0,0
2171,7,614,1,222,1
2172,8,173,1,156,1
2173,7,539,1,194,0
2174,1,48,0,0,0
2175,1,571,1,130,1
2176,5,769,1,155,0
2177,3,361,1,205,0
2178,2,941,1,270,0
2179,7,547,1,187,1
2180,7,432,1,224,0
2181,5,956,1,202,0
2182,8,211,1,212,1
2183,1,485,1,189,0
2184,10,707,1,234,0
2185,1,862,1,163,0
2186,1,221,1,181,0
2187,5,547,0,0,0
2188,0,531,1,128,1
2189,10,358,1,127,0
2190,5,390,1,229,0
2191,1,948,1,189,0
2192,10,16,1,171,1
2193,6,990,1,90,0
2194,2,870,1,223,0
2195,0,831,1,119,0
2196,0,636,0,0,0
2197,0,941,1,207,0
2198,6,850,1,176,0
2199,1,180,1,171,0
2200,1,256,1,167,0
2201,0,470,0,0,0
2202,4,608,1,123,1
2203,1,567,0,0,0
2204,10,949,1,292,1
2205,9,454,1,156,0
2206,4,545,1,198,0
2207,1,248,1,255,1
2208,8,343,0,0,0
2209,4,685,0,0,0
2210,10,657,1,202,0
2211,4,813,1,257,0
2212,8,182,1,179,0
2213,3,302,1,148,1
2214,8,45,1,273,0
2215,4,466,1,179,0
2216,9,121,1,101,0
2217,0,776,1,126,0
2218,10,46,1,67,0
2219,1,733,1,221,0
2220,4,335,1,156,0
2221,7,792,1,99,1
2222,8,661,1,139,0
2223,7,414,1,213,0
2224,0,482,1,191,0
2225,10,176,1,249,0
